id,dimension,level,name_cn,counterpart_central_body,candidate_url,site_key,coverage_status,notes
geo.pref.沈阳市,geo,prefecture,沈阳市人民政府,,https://shenyang.gov.cn,shenyang,crawled,prefecture portal
geo.pref.大连市,geo,prefecture,大连市人民政府,,https://dl.gov.cn,,blackhole,prefecture portal
geo.pref.鞍山市,geo,prefecture,鞍山市人民政府,,https://anshan.gov.cn,,blackhole,prefecture portal
geo.pref.抚顺市,geo,prefecture,抚顺市人民政府,,https://fushun.gov.cn,fushun,crawled,prefecture portal
geo.pref.本溪市,geo,prefecture,本溪市人民政府,,https://benxi.gov.cn,,reachable_uncrawled,prefecture portal
geo.pref.丹东市,geo,prefecture,丹东市人民政府,,https://dandong.gov.cn,dandong,crawled,prefecture portal
geo.pref.锦州市,geo,prefecture,锦州市人民政府,,https://jinzhou.gov.cn,,blackhole,prefecture portal
geo.pref.营口市,geo,prefecture,营口市人民政府,,https://yingkou.gov.cn,yingkou,crawled,prefecture portal
geo.pref.阜新市,geo,prefecture,阜新市人民政府,,https://fuxin.gov.cn,fuxin,crawled,prefecture portal
geo.pref.辽阳市,geo,prefecture,辽阳市人民政府,,https://liaoyang.gov.cn,,blackhole,prefecture portal
geo.pref.盘锦市,geo,prefecture,盘锦市人民政府,,https://panjin.gov.cn,panjin,crawled,prefecture portal
geo.pref.铁岭市,geo,prefecture,铁岭市人民政府,,https://tieling.gov.cn,,blackhole,prefecture portal
geo.pref.朝阳市,geo,prefecture,朝阳市人民政府,,https://chaoyang.gov.cn,chaoyang,crawled,prefecture portal
geo.pref.葫芦岛市,geo,prefecture,葫芦岛市人民政府,,https://huludao.gov.cn,,blackhole,prefecture portal
geo.pref.长春市,geo,prefecture,长春市人民政府,,https://cc.gov.cn,,blackhole,prefecture portal
geo.pref.吉林市,geo,prefecture,吉林市人民政府,,https://jilin.gov.cn,,blackhole,prefecture portal
geo.pref.四平市,geo,prefecture,四平市人民政府,,https://siping.gov.cn,siping,crawled,prefecture portal
geo.pref.辽源市,geo,prefecture,辽源市人民政府,,https://liaoyuan.gov.cn,liaoyuan,crawled,prefecture portal
geo.pref.通化市,geo,prefecture,通化市人民政府,,https://tonghua.gov.cn,tonghua,crawled,prefecture portal
geo.pref.白山市,geo,prefecture,白山市人民政府,,https://baishan.gov.cn,,blackhole,prefecture portal
geo.pref.松原市,geo,prefecture,松原市人民政府,,https://songyuan.gov.cn,,blackhole,prefecture portal
geo.pref.白城市,geo,prefecture,白城市人民政府,,https://baicheng.gov.cn,,blackhole,prefecture portal
geo.pref.延边朝鲜族自治州,geo,prefecture,延边朝鲜族自治州人民政府,,https://yanbian.gov.cn  (verify),,blackhole,prefecture portal
geo.pref.哈尔滨市,geo,prefecture,哈尔滨市人民政府,,https://harbin.gov.cn,,blackhole,prefecture portal
geo.pref.齐齐哈尔市,geo,prefecture,齐齐哈尔市人民政府,,https://qiqihar.gov.cn,,blackhole,prefecture portal
geo.pref.鸡西市,geo,prefecture,鸡西市人民政府,,https://jixi.gov.cn,jixi,crawled,prefecture portal
geo.pref.鹤岗市,geo,prefecture,鹤岗市人民政府,,https://hegang.gov.cn,hegang,crawled,prefecture portal
geo.pref.双鸭山市,geo,prefecture,双鸭山市人民政府,,https://shuangyashan.gov.cn,shuangyashan,crawled,prefecture portal
geo.pref.大庆市,geo,prefecture,大庆市人民政府,,https://daqing.gov.cn,,blackhole,prefecture portal
geo.pref.伊春市,geo,prefecture,伊春市人民政府,,https://yichun.gov.cn,,blackhole,prefecture portal
geo.pref.佳木斯市,geo,prefecture,佳木斯市人民政府,,https://jiamusi.gov.cn,,blackhole,prefecture portal
geo.pref.七台河市,geo,prefecture,七台河市人民政府,,https://qitaihe.gov.cn,,blackhole,prefecture portal
geo.pref.牡丹江市,geo,prefecture,牡丹江市人民政府,,https://mudanjiang.gov.cn,,blackhole,prefecture portal
geo.pref.黑河市,geo,prefecture,黑河市人民政府,,https://heihe.gov.cn,heihe,crawled,prefecture portal
geo.pref.绥化市,geo,prefecture,绥化市人民政府,,https://suihua.gov.cn,suihua,crawled,prefecture portal
geo.pref.大兴安岭地区,geo,prefecture,大兴安岭地区人民政府,,https://daxinganling.gov.cn  (verify),,blackhole,prefecture portal
geo.pref.南京市,geo,prefecture,南京市人民政府,,https://nanjing.gov.cn,,blackhole,prefecture portal
geo.pref.无锡市,geo,prefecture,无锡市人民政府,,https://wuxi.gov.cn,wuxi,crawled,prefecture portal
geo.pref.徐州市,geo,prefecture,徐州市人民政府,,https://xuzhou.gov.cn,,blackhole,prefecture portal
geo.pref.常州市,geo,prefecture,常州市人民政府,,https://changzhou.gov.cn,changzhou,crawled,prefecture portal
geo.pref.苏州市,geo,prefecture,苏州市人民政府,,https://suzhou.gov.cn,suzhou_ah,crawled,prefecture portal
geo.pref.南通市,geo,prefecture,南通市人民政府,,https://nantong.gov.cn,nantong,crawled,prefecture portal
geo.pref.连云港市,geo,prefecture,连云港市人民政府,,https://lianyungang.gov.cn,,blackhole,prefecture portal
geo.pref.淮安市,geo,prefecture,淮安市人民政府,,https://huaian.gov.cn,huaian,crawled,prefecture portal
geo.pref.盐城市,geo,prefecture,盐城市人民政府,,https://yancheng.gov.cn,yancheng,crawled,prefecture portal
geo.pref.扬州市,geo,prefecture,扬州市人民政府,,https://yangzhou.gov.cn,,proxy_gated,prefecture portal
geo.pref.镇江市,geo,prefecture,镇江市人民政府,,https://zhenjiang.gov.cn,,blackhole,prefecture portal
geo.pref.泰州市,geo,prefecture,泰州市人民政府,,https://taizhou.gov.cn,taizhou_js,crawled,prefecture portal
geo.pref.宿迁市,geo,prefecture,宿迁市人民政府,,https://suqian.gov.cn,,server_error,prefecture portal
geo.pref.杭州市,geo,prefecture,杭州市人民政府,,https://hangzhou.gov.cn,hangzhou,crawled,prefecture portal
geo.pref.宁波市,geo,prefecture,宁波市人民政府,,https://nb.gov.cn,,blackhole,prefecture portal
geo.pref.温州市,geo,prefecture,温州市人民政府,,https://wenzhou.gov.cn,,blackhole,prefecture portal
geo.pref.嘉兴市,geo,prefecture,嘉兴市人民政府,,https://jiaxing.gov.cn,,blackhole,prefecture portal
geo.pref.湖州市,geo,prefecture,湖州市人民政府,,https://huzhou.gov.cn,,blackhole,prefecture portal
geo.pref.绍兴市,geo,prefecture,绍兴市人民政府,,https://shaoxing.gov.cn,,blackhole,prefecture portal
geo.pref.金华市,geo,prefecture,金华市人民政府,,https://jinhua.gov.cn,,blackhole,prefecture portal
geo.pref.衢州市,geo,prefecture,衢州市人民政府,,https://quzhou.gov.cn,,blackhole,prefecture portal
geo.pref.舟山市,geo,prefecture,舟山市人民政府,,https://zhoushan.gov.cn,,blackhole,prefecture portal
geo.pref.台州市,geo,prefecture,台州市人民政府,,https://taizhou.gov.cn,taizhou_js,crawled,prefecture portal
geo.pref.丽水市,geo,prefecture,丽水市人民政府,,https://lishui.gov.cn,,blackhole,prefecture portal
geo.pref.合肥市,geo,prefecture,合肥市人民政府,,https://hefei.gov.cn,,blackhole,prefecture portal
geo.pref.芜湖市,geo,prefecture,芜湖市人民政府,,https://wuhu.gov.cn,wuhu,crawled,prefecture portal
geo.pref.蚌埠市,geo,prefecture,蚌埠市人民政府,,https://bengbu.gov.cn,,blackhole,prefecture portal
geo.pref.淮南市,geo,prefecture,淮南市人民政府,,https://huainan.gov.cn,huainan,crawled,prefecture portal
geo.pref.马鞍山市,geo,prefecture,马鞍山市人民政府,,https://maanshan.gov.cn,,blackhole,prefecture portal
geo.pref.淮北市,geo,prefecture,淮北市人民政府,,https://huaibei.gov.cn,huaibei,crawled,prefecture portal
geo.pref.铜陵市,geo,prefecture,铜陵市人民政府,,https://tongling.gov.cn,,blackhole,prefecture portal
geo.pref.安庆市,geo,prefecture,安庆市人民政府,,https://anqing.gov.cn,,proxy_gated,prefecture portal
geo.pref.黄山市,geo,prefecture,黄山市人民政府,,https://huangshan.gov.cn,,blackhole,prefecture portal
geo.pref.滁州市,geo,prefecture,滁州市人民政府,,https://chuzhou.gov.cn,,blackhole,prefecture portal
geo.pref.阜阳市,geo,prefecture,阜阳市人民政府,,https://fuyang.gov.cn,fuyang,crawled,prefecture portal
geo.pref.宿州市,geo,prefecture,宿州市人民政府,,https://suzhou.gov.cn,suzhou_ah,crawled,prefecture portal
geo.pref.六安市,geo,prefecture,六安市人民政府,,https://luan.gov.cn,luan,crawled,prefecture portal
geo.pref.亳州市,geo,prefecture,亳州市人民政府,,https://bozhou.gov.cn,bozhou,crawled,prefecture portal
geo.pref.池州市,geo,prefecture,池州市人民政府,,https://chizhou.gov.cn,,blackhole,prefecture portal
geo.pref.宣城市,geo,prefecture,宣城市人民政府,,https://xuancheng.gov.cn,xuancheng,crawled,prefecture portal
geo.pref.福州市,geo,prefecture,福州市人民政府,,https://fuzhou.gov.cn,fuzhou_fj,crawled,prefecture portal
geo.pref.厦门市,geo,prefecture,厦门市人民政府,,https://xm.gov.cn,,blackhole,prefecture portal
geo.pref.莆田市,geo,prefecture,莆田市人民政府,,https://putian.gov.cn,,blackhole,prefecture portal
geo.pref.三明市,geo,prefecture,三明市人民政府,,https://sanming.gov.cn,,blackhole,prefecture portal
geo.pref.泉州市,geo,prefecture,泉州市人民政府,,https://quanzhou.gov.cn,quanzhou,crawled,prefecture portal
geo.pref.漳州市,geo,prefecture,漳州市人民政府,,https://zhangzhou.gov.cn,,blackhole,prefecture portal
geo.pref.南平市,geo,prefecture,南平市人民政府,,https://nanping.gov.cn,,blackhole,prefecture portal
geo.pref.龙岩市,geo,prefecture,龙岩市人民政府,,https://longyan.gov.cn,longyan,crawled,prefecture portal
geo.pref.宁德市,geo,prefecture,宁德市人民政府,,https://ningde.gov.cn,,proxy_gated,prefecture portal
geo.pref.南昌市,geo,prefecture,南昌市人民政府,,https://nc.gov.cn,,blackhole,prefecture portal
geo.pref.景德镇市,geo,prefecture,景德镇市人民政府,,https://jingdezhen.gov.cn,,blackhole,prefecture portal
geo.pref.萍乡市,geo,prefecture,萍乡市人民政府,,https://pingxiang.gov.cn,,blackhole,prefecture portal
geo.pref.九江市,geo,prefecture,九江市人民政府,,https://jiujiang.gov.cn,,blackhole,prefecture portal
geo.pref.新余市,geo,prefecture,新余市人民政府,,https://xinyu.gov.cn,,blackhole,prefecture portal
geo.pref.鹰潭市,geo,prefecture,鹰潭市人民政府,,https://yingtan.gov.cn,,blackhole,prefecture portal
geo.pref.赣州市,geo,prefecture,赣州市人民政府,,https://ganzhou.gov.cn,ganzhou,crawled,prefecture portal
geo.pref.吉安市,geo,prefecture,吉安市人民政府,,https://jian.gov.cn,,blackhole,prefecture portal
geo.pref.宜春市,geo,prefecture,宜春市人民政府,,https://yichun.gov.cn,,blackhole,prefecture portal
geo.pref.抚州市,geo,prefecture,抚州市人民政府,,https://fuzhou.gov.cn,fuzhou_fj,crawled,prefecture portal
geo.pref.上饶市,geo,prefecture,上饶市人民政府,,https://shangrao.gov.cn,,blackhole,prefecture portal
geo.pref.济南市,geo,prefecture,济南市人民政府,,https://jinan.gov.cn,jinan,crawled,prefecture portal
geo.pref.青岛市,geo,prefecture,青岛市人民政府,,https://qingdao.gov.cn,qingdao,crawled,prefecture portal
geo.pref.淄博市,geo,prefecture,淄博市人民政府,,https://zibo.gov.cn,zibo,crawled,prefecture portal
geo.pref.枣庄市,geo,prefecture,枣庄市人民政府,,https://zaozhuang.gov.cn,,blackhole,prefecture portal
geo.pref.东营市,geo,prefecture,东营市人民政府,,https://dongying.gov.cn,,blackhole,prefecture portal
geo.pref.烟台市,geo,prefecture,烟台市人民政府,,https://yantai.gov.cn,yantai,crawled,prefecture portal
geo.pref.潍坊市,geo,prefecture,潍坊市人民政府,,https://weifang.gov.cn,,blackhole,prefecture portal
geo.pref.济宁市,geo,prefecture,济宁市人民政府,,https://jining.gov.cn,jining,crawled,prefecture portal
geo.pref.泰安市,geo,prefecture,泰安市人民政府,,https://taian.gov.cn,taian,crawled,prefecture portal
geo.pref.威海市,geo,prefecture,威海市人民政府,,https://weihai.gov.cn,weihai,crawled,prefecture portal
geo.pref.日照市,geo,prefecture,日照市人民政府,,https://rizhao.gov.cn,,blackhole,prefecture portal
geo.pref.临沂市,geo,prefecture,临沂市人民政府,,https://linyi.gov.cn,linyi,crawled,prefecture portal
geo.pref.德州市,geo,prefecture,德州市人民政府,,https://dezhou.gov.cn,,blackhole,prefecture portal
geo.pref.聊城市,geo,prefecture,聊城市人民政府,,https://liaocheng.gov.cn,liaocheng,crawled,prefecture portal
geo.pref.滨州市,geo,prefecture,滨州市人民政府,,https://binzhou.gov.cn,,blackhole,prefecture portal
geo.pref.菏泽市,geo,prefecture,菏泽市人民政府,,https://heze.gov.cn,heze,crawled,prefecture portal
geo.pref.莱芜市,geo,prefecture,莱芜市人民政府,,https://laiwu.gov.cn,laiwu,crawled,prefecture portal
geo.pref.郑州市,geo,prefecture,郑州市人民政府,,https://zhengzhou.gov.cn,zhengzhou,crawled,prefecture portal
geo.pref.开封市,geo,prefecture,开封市人民政府,,https://kaifeng.gov.cn,,blackhole,prefecture portal
geo.pref.洛阳市,geo,prefecture,洛阳市人民政府,,https://luoyang.gov.cn,,blackhole,prefecture portal
geo.pref.平顶山市,geo,prefecture,平顶山市人民政府,,https://pingdingshan.gov.cn,,blackhole,prefecture portal
geo.pref.安阳市,geo,prefecture,安阳市人民政府,,https://anyang.gov.cn,,blackhole,prefecture portal
geo.pref.鹤壁市,geo,prefecture,鹤壁市人民政府,,https://hebi.gov.cn,,blackhole,prefecture portal
geo.pref.新乡市,geo,prefecture,新乡市人民政府,,https://xinxiang.gov.cn,xinxiang,crawled,prefecture portal
geo.pref.焦作市,geo,prefecture,焦作市人民政府,,https://jiaozuo.gov.cn,,blackhole,prefecture portal
geo.pref.濮阳市,geo,prefecture,濮阳市人民政府,,https://puyang.gov.cn,,blackhole,prefecture portal
geo.pref.许昌市,geo,prefecture,许昌市人民政府,,https://xuchang.gov.cn,xuchang,crawled,prefecture portal
geo.pref.漯河市,geo,prefecture,漯河市人民政府,,https://luohe.gov.cn,,blackhole,prefecture portal
geo.pref.三门峡市,geo,prefecture,三门峡市人民政府,,https://sanmenxia.gov.cn,,blackhole,prefecture portal
geo.pref.南阳市,geo,prefecture,南阳市人民政府,,https://nanyang.gov.cn,,blackhole,prefecture portal
geo.pref.商丘市,geo,prefecture,商丘市人民政府,,https://shangqiu.gov.cn,,blackhole,prefecture portal
geo.pref.信阳市,geo,prefecture,信阳市人民政府,,https://xinyang.gov.cn,,reachable_uncrawled,prefecture portal
geo.pref.周口市,geo,prefecture,周口市人民政府,,https://zhoukou.gov.cn,zhoukou,crawled,prefecture portal
geo.pref.驻马店市,geo,prefecture,驻马店市人民政府,,https://zhumadian.gov.cn,,blackhole,prefecture portal
geo.pref.武汉市,geo,prefecture,武汉市人民政府,,https://wuhan.gov.cn,wuhan,crawled,prefecture portal
geo.pref.黄石市,geo,prefecture,黄石市人民政府,,https://huangshi.gov.cn,huangshi,crawled,prefecture portal
geo.pref.十堰市,geo,prefecture,十堰市人民政府,,https://shiyan.gov.cn,,blackhole,prefecture portal
geo.pref.宜昌市,geo,prefecture,宜昌市人民政府,,https://yichang.gov.cn,yichang,crawled,prefecture portal
geo.pref.襄阳市,geo,prefecture,襄阳市人民政府,,https://xiangyang.gov.cn,,blackhole,prefecture portal
geo.pref.鄂州市,geo,prefecture,鄂州市人民政府,,https://ezhou.gov.cn,,blackhole,prefecture portal
geo.pref.荆门市,geo,prefecture,荆门市人民政府,,https://jingmen.gov.cn,,blackhole,prefecture portal
geo.pref.孝感市,geo,prefecture,孝感市人民政府,,https://xiaogan.gov.cn,,blackhole,prefecture portal
geo.pref.荆州市,geo,prefecture,荆州市人民政府,,https://jingzhou.gov.cn,,blackhole,prefecture portal
geo.pref.黄冈市,geo,prefecture,黄冈市人民政府,,https://huanggang.gov.cn,,blackhole,prefecture portal
geo.pref.咸宁市,geo,prefecture,咸宁市人民政府,,https://xianning.gov.cn,,blackhole,prefecture portal
geo.pref.随州市,geo,prefecture,随州市人民政府,,https://suizhou.gov.cn,suizhou,crawled,prefecture portal
geo.pref.恩施土家族苗族自治州,geo,prefecture,恩施土家族苗族自治州人民政府,,https://enshi.gov.cn  (verify),,blackhole,prefecture portal
geo.pref.长沙市,geo,prefecture,长沙市人民政府,,https://changsha.gov.cn,,blackhole,prefecture portal
geo.pref.株洲市,geo,prefecture,株洲市人民政府,,https://zhuzhou.gov.cn,,blackhole,prefecture portal
geo.pref.湘潭市,geo,prefecture,湘潭市人民政府,,https://xiangtan.gov.cn,,blackhole,prefecture portal
geo.pref.衡阳市,geo,prefecture,衡阳市人民政府,,https://hengyang.gov.cn,,blackhole,prefecture portal
geo.pref.邵阳市,geo,prefecture,邵阳市人民政府,,https://shaoyang.gov.cn,,blackhole,prefecture portal
geo.pref.岳阳市,geo,prefecture,岳阳市人民政府,,https://yueyang.gov.cn,yueyang,crawled,prefecture portal
geo.pref.常德市,geo,prefecture,常德市人民政府,,https://changde.gov.cn,changde,crawled,prefecture portal
geo.pref.张家界市,geo,prefecture,张家界市人民政府,,https://zhangjiajie.gov.cn,,blackhole,prefecture portal
geo.pref.益阳市,geo,prefecture,益阳市人民政府,,https://yiyang.gov.cn,,proxy_gated,prefecture portal
geo.pref.郴州市,geo,prefecture,郴州市人民政府,,https://chenzhou.gov.cn,,blackhole,prefecture portal
geo.pref.永州市,geo,prefecture,永州市人民政府,,https://yongzhou.gov.cn,,blackhole,prefecture portal
geo.pref.怀化市,geo,prefecture,怀化市人民政府,,https://huaihua.gov.cn,huaihua,crawled,prefecture portal
geo.pref.娄底市,geo,prefecture,娄底市人民政府,,https://loudi.gov.cn,,blackhole,prefecture portal
geo.pref.湘西土家族苗族自治州,geo,prefecture,湘西土家族苗族自治州人民政府,,https://xiangxi.gov.cn  (verify),,blackhole,prefecture portal
geo.pref.广州市,geo,prefecture,广州市人民政府,,https://guangzhou.gov.cn,,blackhole,prefecture portal
geo.pref.韶关市,geo,prefecture,韶关市人民政府,,https://shaoguan.gov.cn,,blackhole,prefecture portal
geo.pref.深圳市,geo,prefecture,深圳市人民政府,,https://shenzhen.gov.cn,,blackhole,prefecture portal
geo.pref.珠海市,geo,prefecture,珠海市人民政府,,https://zhuhai.gov.cn,zhuhai,crawled,prefecture portal
geo.pref.汕头市,geo,prefecture,汕头市人民政府,,https://shantou.gov.cn,shantou,crawled,prefecture portal
geo.pref.佛山市,geo,prefecture,佛山市人民政府,,https://foshan.gov.cn,,blackhole,prefecture portal
geo.pref.江门市,geo,prefecture,江门市人民政府,,https://jiangmen.gov.cn,jiangmen,crawled,prefecture portal
geo.pref.湛江市,geo,prefecture,湛江市人民政府,,https://zhanjiang.gov.cn,zhanjiang,crawled,prefecture portal
geo.pref.茂名市,geo,prefecture,茂名市人民政府,,https://maoming.gov.cn,maoming,crawled,prefecture portal
geo.pref.肇庆市,geo,prefecture,肇庆市人民政府,,https://zhaoqing.gov.cn,zhaoqing,crawled,prefecture portal
geo.pref.惠州市,geo,prefecture,惠州市人民政府,,https://huizhou.gov.cn,huizhou,crawled,prefecture portal
geo.pref.梅州市,geo,prefecture,梅州市人民政府,,https://meizhou.gov.cn,,blackhole,prefecture portal
geo.pref.汕尾市,geo,prefecture,汕尾市人民政府,,https://shanwei.gov.cn,shanwei,crawled,prefecture portal
geo.pref.河源市,geo,prefecture,河源市人民政府,,https://heyuan.gov.cn,heyuan,crawled,prefecture portal
geo.pref.阳江市,geo,prefecture,阳江市人民政府,,https://yangjiang.gov.cn,yangjiang,crawled,prefecture portal
geo.pref.清远市,geo,prefecture,清远市人民政府,,https://qingyuan.gov.cn,,blackhole,prefecture portal
geo.pref.东莞市,geo,prefecture,东莞市人民政府,,https://dg.gov.cn,,blackhole,prefecture portal
